date,kwh,is_weekend,hour,is_working_time,is_night_time,cost,discriminative_cost,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-03-31,0.14630434782608695,1.0,11.91304347826087,0.4782608695652174,0.34782608695652173,0.026777645869565218,0.025318167608695655,0.0,1010.7000000000004,1005.7999999999996,9.699999999999996,7.599999999999997,22.699999999999992,17.100000000000005,11.5,1.8999999999999992,-0.5183925683105249,0.8551427630053464
2019-04-01,0.21229166666666666,0.0,11.5,0.4583333333333333,0.375,0.038855106874999996,0.035796690208333336,11.599999999999996,1013.7000000000004,1008.0999999999998,9.699999999999996,5.599999999999998,18.800000000000008,15.5,12.199999999999996,3.2999999999999985,0.22252093395631437,0.9749279121818235
2019-04-02,0.303375,0.0,11.5,0.4583333333333333,0.375,0.05552581612500001,0.051120316125,0.0,1015.2999999999996,1010.2000000000004,5.299999999999998,7.599999999999997,22.800000000000008,16.800000000000008,10.900000000000004,1.7000000000000002,1.0,-2.4492935982947054e-16
2019-04-03,0.17966666666666672,0.0,11.5,0.4583333333333333,0.375,0.032883851,0.030203809333333335,0.0,1010.2000000000004,1000.9000000000002,12.5,12.0,23.0,16.300000000000008,9.599999999999996,4.400000000000001,-0.032051577571655214,0.9994862162006877
2019-04-04,0.20225,0.0,11.5,0.4583333333333333,0.375,0.037017210749999994,0.03434025241666667,8.0,1003.2999999999996,999.9000000000002,13.899999999999999,12.4,20.300000000000008,13.699999999999994,7.099999999999997,4.200000000000002,0.22252093395631437,0.9749279121818235
2019-04-05,0.3671250000000001,0.0,11.5,0.4583333333333333,0.375,0.067193787375,0.06631720404166667,2.5,1006.0,998.5,18.100000000000005,6.599999999999997,17.199999999999992,13.100000000000001,9.0,5.599999999999998,-0.032051577571655214,0.9994862162006877
2019-04-06,0.24720833333333334,1.0,11.5,0.4583333333333333,0.375,0.04524579962499999,0.044338049624999994,3.200000000000001,1010.0999999999998,1005.2000000000004,13.899999999999999,6.099999999999998,17.100000000000005,12.199999999999996,7.300000000000002,3.599999999999999,-0.28452758663103234,0.9586678530366609
2019-04-07,0.19000000000000003,1.0,11.5,0.4583333333333333,0.375,0.03477513000000001,0.030709504999999998,5.700000000000002,1013.7000000000004,1009.7999999999996,9.699999999999996,1.8999999999999992,16.399999999999995,12.6,8.900000000000004,2.799999999999999,0.22252093395631437,0.9749279121818235
2019-04-08,0.30720833333333336,0.0,11.5,0.4583333333333333,0.375,0.056227419625,0.05511891962499999,10.199999999999996,1014.9000000000002,1011.7000000000004,13.300000000000006,2.899999999999999,19.0,14.800000000000006,10.5,6.400000000000002,0.22252093395631437,0.9749279121818235
2019-04-09,0.23999999999999996,0.0,11.5,0.4583333333333333,0.375,0.04392648,0.041461188333333336,,1015.7999999999996,1012.9000000000002,12.5,8.199999999999998,19.89999999999999,14.0,8.199999999999998,4.200000000000002,-0.22252093395631434,0.9749279121818235
2019-04-10,0.30575,0.0,11.5,0.4583333333333333,0.375,0.05596050525000001,0.055823880250000006,0.0,1015.7999999999996,1012.0999999999998,11.400000000000004,11.9,21.5,14.399999999999997,7.199999999999998,5.299999999999998,1.0,-2.4492935982947054e-16
2019-04-11,0.2983333333333334,0.0,11.5,0.4583333333333333,0.375,0.05460305500000001,0.05228876333333334,0.0,1016.2999999999996,1013.0,7.199999999999998,11.599999999999996,22.5,14.699999999999994,6.900000000000003,1.7000000000000002,1.0,-2.4492935982947054e-16
2019-04-12,0.21625000000000003,0.0,11.5,0.4583333333333333,0.375,0.03957958875,0.03609804708333334,0.0,1016.0999999999998,1012.4000000000002,6.699999999999999,12.699999999999996,24.3,16.0,7.800000000000002,2.5,1.0,-2.4492935982947054e-16
2019-04-13,0.14095833333333332,1.0,11.5,0.4583333333333333,0.375,0.025799180874999997,0.021898889208333328,0.0,1017.0999999999998,1014.0,8.900000000000004,12.5,25.10000000000001,16.600000000000005,8.0,2.5,0.03205157757165533,0.9994862162006877
2019-04-14,0.15891666666666668,1.0,11.5,0.4583333333333333,0.375,0.02908604075000001,0.026910665750000003,0.0,1016.2999999999996,1010.4000000000002,6.099999999999998,11.300000000000004,27.700000000000003,19.10000000000001,10.5,1.3999999999999995,1.0,0.0
2019-04-15,0.23995833333333336,0.0,11.5,0.4583333333333333,0.375,0.043918853875,0.03457306220833333,0.0,1015.2000000000004,1008.0,15.0,11.599999999999996,26.100000000000012,19.10000000000001,12.1,4.400000000000001,0.22252093395631437,0.9749279121818235
2019-04-16,0.12400000000000001,0.0,11.5,0.4583333333333333,0.375,0.022695348,0.01970901466666667,0.0,1015.7000000000004,1008.0999999999998,8.300000000000002,12.4,26.399999999999988,18.100000000000005,9.800000000000004,2.2000000000000006,0.46253829024083554,0.8865993063730001
2019-04-17,0.1061666666666667,0.0,11.5,0.4583333333333333,0.375,0.01943136650000001,0.01734632483333334,1.3000000000000005,1010.5999999999998,1006.0,14.399999999999997,2.799999999999999,23.199999999999992,16.399999999999995,9.599999999999996,3.599999999999999,-0.15959989503337899,0.9871817834144497
2019-04-18,0.10520833333333335,0.0,11.5,0.4583333333333333,0.375,0.019255965625000006,0.017163007291666667,6.2,1011.7000000000004,1008.5,15.0,4.200000000000002,20.10000000000001,15.800000000000006,11.400000000000004,2.5,-0.15959989503337899,0.9871817834144497
2019-04-19,0.10595833333333333,0.0,11.5,0.4583333333333333,0.375,0.019393235875,0.017241069208333334,1.8999999999999992,1012.7999999999996,1009.2999999999996,12.5,8.400000000000004,21.5,15.800000000000006,10.0,1.8999999999999992,0.15959989503337937,0.9871817834144497
2019-04-20,0.10608333333333332,1.0,11.5,0.4583333333333333,0.375,0.01941611425,0.017009947583333334,0.0,1011.5999999999998,1006.9000000000002,15.0,4.799999999999998,21.0,16.0,10.900000000000004,4.400000000000001,0.9269167573460212,0.3752670048793742
2019-04-21,0.101375,1.0,11.5,0.4583333333333333,0.375,0.018554362125000005,0.016442903791666665,0.0,1008.7999999999996,1002.7999999999996,9.699999999999996,7.699999999999998,21.39999999999999,17.300000000000008,13.199999999999994,2.799999999999999,0.9009688679024196,0.4338837391175581
2019-04-22,0.10758333333333335,0.0,11.5,0.4583333333333333,0.375,0.019690654750000005,0.017584113083333335,8.300000000000002,1003.7000000000004,997.5,14.399999999999997,10.0,25.3,18.0,10.699999999999996,4.200000000000002,0.09602302590768168,0.9953791129491982
2019-04-23,0.31679166666666664,0.0,11.5,0.4583333333333333,0.375,0.057981428375,0.05210017837500001,1.1999999999999995,1005.5,995.2999999999996,16.399999999999995,9.099999999999996,17.899999999999995,14.199999999999994,10.599999999999996,6.099999999999998,-0.22252093395631434,0.9749279121818235
2019-04-24,0.43095833333333333,0.0,11.5,0.4583333333333333,0.375,0.07887701087499999,0.075217760875,15.399999999999997,1008.7999999999996,1004.9000000000002,18.89999999999999,2.100000000000001,17.300000000000008,13.0,8.800000000000002,9.199999999999996,0.22252093395631437,0.9749279121818235
2019-04-25,0.49029166666666657,0.0,11.5,0.4583333333333333,0.375,0.08973661287500001,0.08438727954166668,0.0,1019.7000000000004,1008.0999999999998,11.699999999999996,8.5,20.800000000000008,15.5,10.199999999999996,6.400000000000002,1.0,-2.4492935982947054e-16
2019-04-26,0.3217916666666668,0.0,11.5,0.4583333333333333,0.375,0.05889656337500001,0.04867168837500002,0.0,1022.7999999999996,1019.5,9.199999999999996,13.100000000000001,22.60000000000001,14.800000000000006,6.900000000000003,2.2000000000000006,0.9815591569910648,0.19115862870137235
2019-04-27,0.11383333333333334,1.0,11.5,0.4583333333333333,0.375,0.020834573500000005,0.018510031833333336,0.0,1020.9000000000002,1016.5999999999998,11.699999999999996,13.199999999999994,26.799999999999997,18.39999999999999,10.0,5.0,0.9815591569910648,0.19115862870137235
2019-04-28,0.1814583333333334,1.0,11.5,0.4583333333333333,0.375,0.033211774375,0.03054481604166667,0.0,1018.2000000000004,1012.0,11.699999999999996,12.699999999999996,28.600000000000012,19.89999999999999,11.199999999999996,5.0,0.9009688679024196,0.4338837391175581
2019-04-29,0.22129166666666658,0.0,11.5,0.4583333333333333,0.375,0.040502349874999996,0.03804680820833333,0.0,1014.5,1010.0,6.699999999999999,12.800000000000004,30.299999999999994,21.0,11.599999999999996,1.3999999999999995,1.0,-2.4492935982947054e-16
2019-04-30,0.2802916666666667,0.0,11.5,0.4583333333333333,0.375,0.051300942875,0.04530135954166667,0.0,1012.9000000000002,1007.7999999999996,6.099999999999998,13.0,30.799999999999994,21.5,12.199999999999996,1.3999999999999995,1.0,-2.4492935982947054e-16
2019-05-01,0.3132500000000001,0.0,11.5,0.4583333333333333,0.375,0.057333207750000004,0.053888874416666684,0.0,1008.5999999999998,1004.0999999999998,10.300000000000004,12.699999999999996,31.700000000000006,22.699999999999992,13.699999999999994,3.1,0.15959989503337937,0.9871817834144497
