date,daily_date,kwh,dow,is_weekend,hour,is_working_time,is_night_time,season,cost,discriminative_cost,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-03-24 10:00:00,2019-03-24,0.106,Sunday,True,10,True,False,spring,0.019400861999999998,0.013358861999999999,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 11:00:00,2019-03-24,0.273,Sunday,True,11,True,False,spring,0.049966371,0.034405371000000004,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 12:00:00,2019-03-24,0.108,Sunday,True,12,True,False,spring,0.019766916,0.022142916000000002,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 13:00:00,2019-03-24,0.167,Sunday,True,13,True,False,spring,0.030565509,0.034239509,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 14:00:00,2019-03-24,0.241,Sunday,True,14,True,False,spring,0.044109507,0.049411507,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 15:00:00,2019-03-24,0.167,Sunday,True,15,True,False,spring,0.030565509,0.034239509,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 16:00:00,2019-03-24,0.103,Sunday,True,16,True,False,spring,0.018851780999999998,0.021117781,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 17:00:00,2019-03-24,0.22,Sunday,True,17,True,False,spring,0.04026594,0.045105940000000004,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 18:00:00,2019-03-24,0.236,Sunday,True,18,True,False,spring,0.043194371999999995,0.048386372000000004,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 19:00:00,2019-03-24,0.2,Sunday,True,19,True,False,spring,0.0366054,0.041005400000000004,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 20:00:00,2019-03-24,0.543,Sunday,True,20,False,False,spring,0.099383661,0.11132966100000001,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 21:00:00,2019-03-24,0.781,Sunday,True,21,False,False,spring,0.142944087,0.16012608700000003,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 22:00:00,2019-03-24,0.654,Sunday,True,22,False,False,spring,0.119699658,0.13408765800000003,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-24 23:00:00,2019-03-24,0.223,Sunday,True,23,False,False,spring,0.040815021,0.028104021,Varias,16,Varias,14:02,06:00,0.0,1016.5,1013.9,13.3,9.9,23.5,17.4,11.4,6.4,1.0,-2.4492935982947064e-16
2019-03-25 00:00:00,2019-03-25,0.244,Monday,False,0,False,True,spring,0.044658588,0.030750588,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 01:00:00,2019-03-25,0.153,Monday,False,1,False,True,spring,0.028003130999999997,0.019282131,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 02:00:00,2019-03-25,0.209,Monday,False,2,False,True,spring,0.038252642999999996,0.026339643,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 03:00:00,2019-03-25,0.131,Monday,False,3,False,True,spring,0.023976537,0.016509537,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 04:00:00,2019-03-25,0.104,Monday,False,4,False,True,spring,0.019034808,0.013106808,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 05:00:00,2019-03-25,0.103,Monday,False,5,False,True,spring,0.018851780999999998,0.012980780999999999,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 06:00:00,2019-03-25,0.103,Monday,False,6,False,True,spring,0.018851780999999998,0.012980780999999999,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 07:00:00,2019-03-25,0.103,Monday,False,7,False,True,spring,0.018851780999999998,0.012980780999999999,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 08:00:00,2019-03-25,0.195,Monday,False,8,False,True,spring,0.035690265,0.024575265000000002,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 09:00:00,2019-03-25,0.141,Monday,False,9,True,False,spring,0.025806806999999998,0.017769807,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 10:00:00,2019-03-25,0.214,Monday,False,10,True,False,spring,0.039167778,0.026969778,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 11:00:00,2019-03-25,0.226,Monday,False,11,True,False,spring,0.041364102,0.028482102000000002,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 12:00:00,2019-03-25,0.219,Monday,False,12,True,False,spring,0.040082913,0.044900913,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 13:00:00,2019-03-25,0.292,Monday,False,13,True,False,spring,0.053443884,0.059867884,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 14:00:00,2019-03-25,0.905,Monday,False,14,True,False,spring,0.165639435,0.185549435,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 15:00:00,2019-03-25,0.29,Monday,False,15,True,False,spring,0.05307782999999999,0.05945783,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 16:00:00,2019-03-25,0.22,Monday,False,16,True,False,spring,0.04026594,0.045105940000000004,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 17:00:00,2019-03-25,0.264,Monday,False,17,True,False,spring,0.048319128,0.054127128000000004,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 18:00:00,2019-03-25,0.236,Monday,False,18,True,False,spring,0.043194371999999995,0.048386372000000004,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 19:00:00,2019-03-25,0.23,Monday,False,19,True,False,spring,0.04209621,0.047156210000000004,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 20:00:00,2019-03-25,0.218,Monday,False,20,False,False,spring,0.039899885999999996,0.044695886000000004,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 21:00:00,2019-03-25,0.103,Monday,False,21,False,False,spring,0.018851780999999998,0.021117781,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 22:00:00,2019-03-25,0.256,Monday,False,22,False,False,spring,0.046854912,0.052486912000000004,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-25 23:00:00,2019-03-25,0.242,Monday,False,23,False,False,spring,0.044292533999999995,0.030498534,00,17,13:56,16:11,06:42,0.0,1015.7,1008.8,11.4,10.5,25.4,17.1,8.8,3.9,0.9009688679024191,0.4338837391175581
2019-03-26 00:00:00,2019-03-26,0.167,Tuesday,False,0,False,True,spring,0.030565509,0.021046509,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 01:00:00,2019-03-26,0.131,Tuesday,False,1,False,True,spring,0.023976537,0.016509537,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 02:00:00,2019-03-26,0.11,Tuesday,False,2,False,True,spring,0.02013297,0.01386297,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 03:00:00,2019-03-26,0.108,Tuesday,False,3,False,True,spring,0.019766916,0.013610916,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 04:00:00,2019-03-26,0.106,Tuesday,False,4,False,True,spring,0.019400861999999998,0.013358861999999999,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 05:00:00,2019-03-26,0.103,Tuesday,False,5,False,True,spring,0.018851780999999998,0.012980780999999999,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 06:00:00,2019-03-26,0.102,Tuesday,False,6,False,True,spring,0.018668754,0.012854754,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 07:00:00,2019-03-26,0.102,Tuesday,False,7,False,True,spring,0.018668754,0.012854754,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 08:00:00,2019-03-26,0.125,Tuesday,False,8,False,True,spring,0.022878375,0.015753375,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 09:00:00,2019-03-26,0.103,Tuesday,False,9,True,False,spring,0.018851780999999998,0.012980780999999999,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 10:00:00,2019-03-26,0.14,Tuesday,False,10,True,False,spring,0.025623780000000002,0.01764378,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 11:00:00,2019-03-26,0.232,Tuesday,False,11,True,False,spring,0.042462264,0.029238264,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 12:00:00,2019-03-26,0.227,Tuesday,False,12,True,False,spring,0.041547129,0.04654112900000001,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 13:00:00,2019-03-26,0.228,Tuesday,False,13,True,False,spring,0.041730156,0.046746156000000004,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 14:00:00,2019-03-26,0.226,Tuesday,False,14,True,False,spring,0.041364102,0.046336102000000004,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 15:00:00,2019-03-26,0.227,Tuesday,False,15,True,False,spring,0.041547129,0.04654112900000001,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 16:00:00,2019-03-26,0.152,Tuesday,False,16,True,False,spring,0.027820104,0.031164104,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 17:00:00,2019-03-26,0.372,Tuesday,False,17,True,False,spring,0.068086044,0.07627004400000001,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 18:00:00,2019-03-26,0.241,Tuesday,False,18,True,False,spring,0.044109507,0.049411507,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 19:00:00,2019-03-26,0.225,Tuesday,False,19,True,False,spring,0.041181075,0.04613107500000001,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 20:00:00,2019-03-26,0.264,Tuesday,False,20,False,False,spring,0.048319128,0.054127128000000004,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 21:00:00,2019-03-26,0.221,Tuesday,False,21,False,False,spring,0.040448967,0.045310967,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 22:00:00,2019-03-26,0.16,Tuesday,False,22,False,False,spring,0.02928432,0.032804320000000005,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-26 23:00:00,2019-03-26,0.249,Tuesday,False,23,False,False,spring,0.045573723,0.031380723,Varias,13,11:08,13:31,06:25,0.0,1012.5,1006.7,14.4,10.5,26.6,19.8,12.9,5.6,0.9009688679024191,0.4338837391175581
2019-03-27 00:00:00,2019-03-27,0.272,Wednesday,False,0,False,True,spring,0.049783344,0.034279344,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 01:00:00,2019-03-27,0.256,Wednesday,False,1,False,True,spring,0.046854912,0.032262912,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 02:00:00,2019-03-27,0.133,Wednesday,False,2,False,True,spring,0.024342591,0.016761591,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 03:00:00,2019-03-27,0.143,Wednesday,False,3,False,True,spring,0.026172861,0.018021861,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 04:00:00,2019-03-27,0.122,Wednesday,False,4,False,True,spring,0.022329294,0.015375294,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 05:00:00,2019-03-27,0.106,Wednesday,False,5,False,True,spring,0.019400861999999998,0.013358861999999999,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 06:00:00,2019-03-27,0.104,Wednesday,False,6,False,True,spring,0.019034808,0.013106808,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 07:00:00,2019-03-27,0.103,Wednesday,False,7,False,True,spring,0.018851780999999998,0.012980780999999999,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 08:00:00,2019-03-27,0.134,Wednesday,False,8,False,True,spring,0.024525618000000002,0.016887618,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 09:00:00,2019-03-27,0.102,Wednesday,False,9,True,False,spring,0.018668754,0.012854754,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 10:00:00,2019-03-27,0.175,Wednesday,False,10,True,False,spring,0.032029724999999995,0.022054724999999997,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 11:00:00,2019-03-27,0.238,Wednesday,False,11,True,False,spring,0.043560426,0.029994425999999998,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 12:00:00,2019-03-27,0.23,Wednesday,False,12,True,False,spring,0.04209621,0.047156210000000004,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 13:00:00,2019-03-27,0.213,Wednesday,False,13,True,False,spring,0.038984751,0.043670751,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 14:00:00,2019-03-27,0.246,Wednesday,False,14,True,False,spring,0.045024642,0.050436642000000004,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 15:00:00,2019-03-27,0.23,Wednesday,False,15,True,False,spring,0.04209621,0.047156210000000004,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 16:00:00,2019-03-27,0.232,Wednesday,False,16,True,False,spring,0.042462264,0.047566264000000004,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 17:00:00,2019-03-27,0.194,Wednesday,False,17,True,False,spring,0.035507238,0.039775238000000004,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 18:00:00,2019-03-27,0.282,Wednesday,False,18,True,False,spring,0.051613613999999995,0.057817613999999996,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 19:00:00,2019-03-27,0.27,Wednesday,False,19,True,False,spring,0.04941729,0.05535729000000001,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 20:00:00,2019-03-27,0.297,Wednesday,False,20,False,False,spring,0.054359018999999995,0.060893019,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 21:00:00,2019-03-27,0.413,Wednesday,False,21,False,False,spring,0.075590151,0.084676151,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 22:00:00,2019-03-27,0.421,Wednesday,False,22,False,False,spring,0.077054367,0.086316367,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-27 23:00:00,2019-03-27,0.433,Wednesday,False,23,False,False,spring,0.079250691,0.054569691,Varias,00,Varias,15:26,06:09,0.0,1020.2,1012.5,11.4,11.8,22.9,16.8,10.6,4.4,1.0,-2.4492935982947064e-16
2019-03-28 00:00:00,2019-03-28,0.44,Thursday,False,0,False,True,spring,0.08053188,0.05545188,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 01:00:00,2019-03-28,0.375,Thursday,False,1,False,True,spring,0.06863512499999999,0.047260125,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 02:00:00,2019-03-28,0.366,Thursday,False,2,False,True,spring,0.066987882,0.046125882,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 03:00:00,2019-03-28,0.209,Thursday,False,3,False,True,spring,0.038252642999999996,0.026339643,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 04:00:00,2019-03-28,0.413,Thursday,False,4,False,True,spring,0.075590151,0.052049150999999995,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 05:00:00,2019-03-28,0.391,Thursday,False,5,False,True,spring,0.071563557,0.049276557,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 06:00:00,2019-03-28,0.125,Thursday,False,6,False,True,spring,0.022878375,0.015753375,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 07:00:00,2019-03-28,0.106,Thursday,False,7,False,True,spring,0.019400861999999998,0.013358861999999999,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 08:00:00,2019-03-28,0.134,Thursday,False,8,False,True,spring,0.024525618000000002,0.016887618,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 09:00:00,2019-03-28,0.103,Thursday,False,9,True,False,spring,0.018851780999999998,0.012980780999999999,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 10:00:00,2019-03-28,0.105,Thursday,False,10,True,False,spring,0.019217835,0.013232835,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 11:00:00,2019-03-28,0.237,Thursday,False,11,True,False,spring,0.043377399,0.029868398999999997,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 12:00:00,2019-03-28,0.307,Thursday,False,12,True,False,spring,0.056189288999999996,0.062943289,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 13:00:00,2019-03-28,0.242,Thursday,False,13,True,False,spring,0.044292533999999995,0.049616534000000004,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 14:00:00,2019-03-28,0.236,Thursday,False,14,True,False,spring,0.043194371999999995,0.048386372000000004,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 15:00:00,2019-03-28,0.247,Thursday,False,15,True,False,spring,0.045207669,0.050641669,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 16:00:00,2019-03-28,0.157,Thursday,False,16,True,False,spring,0.028735239,0.032189239,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 17:00:00,2019-03-28,0.241,Thursday,False,17,True,False,spring,0.044109507,0.049411507,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 18:00:00,2019-03-28,0.329,Thursday,False,18,True,False,spring,0.060215883,0.067453883,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 19:00:00,2019-03-28,0.257,Thursday,False,19,True,False,spring,0.047037939,0.05269193900000001,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 20:00:00,2019-03-28,0.306,Thursday,False,20,False,False,spring,0.056006261999999994,0.062738262,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
2019-03-28 21:00:00,2019-03-28,0.96,Thursday,False,21,False,False,spring,0.17570592,0.19682592000000002,Varias,16,Varias,14:02,03:30,0.0,1020.9,1016.8,14.4,12.0,22.2,16.0,9.7,6.4,1.0,-2.4492935982947064e-16
